fliC, hag (g_27535)trecB (g_39689)t0.942857142857143t0.942857142857143t2.85321861910001
fliC, hag (g_27535)twaaL, rfaL (g_21270)t0.828571428571429t0.828571428571429t14.6296908356514
fliC, hag (g_27535)trfbC (g_56307)t0.885714285714286t0.885714285714286t3.28675213675214
fliC, hag (g_27535)tmurEF (g_16221)t0.828571428571429t0.828571428571429t14.6296908356514
fliC, hag (g_27535)tE6.5.1.2, ligA, ligB (g_14457)t0.942857142857143t0.942857142857143t2.85321861910001
fliC, hag (g_27535)ttuf, TUFM (g_50706)t0.828571428571429t0.828571428571429t20
fliC, hag (g_27535)tpncC (g_35739)t0.885714285714286t0.885714285714286t3.28675213675214
fliC, hag (g_27535)trlmI (g_06016)t0.942857142857143t0.942857142857143t3.30702294336249
fliC, hag (g_27535)ttatC (g_07029)t1t1t1
fliC, hag (g_27535)tlapB (g_13632)t1t1t1
fliC, hag (g_27535)tlapE (g_39669)t0.828571428571429t0.828571428571429t12.7307087745873
fliD (g_31812)tmcp (g_34069)t0.942857142857143t0.942857142857143t4.76607343705034
fliD (g_31812)tETFDH (g_06075)t1t1t1
fliD (g_31812)tahpF (g_11466)t0.885714285714286t0.885714285714286t4.1311179954797
fliD (g_31812)tE1.11.1.5 (g_37045)t0.885714285714286t0.885714285714286t4.02552211400772
fliD (g_31812)tfabF, OXSM, CEM1 (g_15086)t0.828571428571429t0.828571428571429t9.05570031164418
fliD (g_31812)tHSP90A, htpG (g_22023)t0.942857142857143t0.942857142857143t4.76607343705034
fliD (g_31812)tGST, gst (g_24930)t1t1t1
fliD (g_31812)tatuC (g_40484)t0.942857142857143t0.942857142857143t4.76607343705034
fliD (g_31812)tdnaQ (g_14798)t0.942857142857143t0.942857142857143t4.76607343705034
fliD (g_31812)twaaC, rfaC (g_19585)t0.885714285714286t0.885714285714286t4.1311179954797
fliD (g_31812)tgtrB (g_24969)t0.942857142857143t0.942857142857143t4.38799651166004
fliD (g_31812)tdnaK, HSPA9 (g_03874)t1t1t1
fliD (g_31812)targD (g_21195)t0.942857142857143t0.942857142857143t4.76607343705034
fliD (g_31812)tcopA, ctpA, ATP7 (g_38705)t1t1t1
fliD (g_31812)tmutS (g_50943)t0.828571428571429t0.828571428571429t10.2466750417962
fliD (g_31812)tuvrD, pcrA (g_51000)t0.885714285714286t0.885714285714286t4.02552211400772
fliD (g_31812)tmrp, NUBPL (g_12493)t0.942857142857143t0.942857142857143t4.38799651166004
fliD (g_31812)tgatA, QRSL1 (g_15019)t0.942857142857143t0.942857142857143t4.38799651166004
fliD (g_31812)tSAM50, TOB55, bamA (g_15716)t0.942857142857143t0.942857142857143t4.38799651166004
fliD (g_31812)tppnK, NADK (g_24670)t0.942857142857143t0.942857142857143t4.38799651166004
fliD (g_31812)tpncB, NAPRT1 (g_38047)t0.942857142857143t0.942857142857143t4.38799651166004
fliD (g_31812)tgabD (g_48049)t0.828571428571429t0.828571428571429t10.290681748334
fliD (g_31812)tIDH1, IDH2, icd (g_34655)t0.885714285714286t0.885714285714286t2.41988610073716
fliD (g_31812)trlmI (g_37985)t0.828571428571429t0.828571428571429t10.2466750417962
cheV (g_33340)txylS, yicI (g_02228)t0.885714285714286t0.885714285714286t2.0042707051468
cheV (g_33340)tahpF (g_11466)t0.885714285714286t0.885714285714286t1.61933311786253
cheV (g_33340)tzntA (g_17469)t0.885714285714286t0.885714285714286t2.00657535363418
cheV (g_33340)tfpr (g_22259)t0.885714285714286t0.885714285714286t1.79820261437908
cheV (g_33340)tapbE (g_23268)t0.885714285714286t0.885714285714286t2.0042707051468
cheV (g_33340)ttatD (g_23444)t0.885714285714286t0.885714285714286t2.00657535363418
cheV (g_33340)tfpr (g_37904)t0.885714285714286t0.885714285714286t2.0042707051468
cheV (g_33340)tfabB (g_10470)t0.942857142857143t0.942857142857143t4.01471968097584
cheV (g_33340)tfabF, OXSM, CEM1 (g_15086)t0.828571428571429t0.828571428571429t15.5219593766104
cheV (g_33340)taccD (g_27314)t0.942857142857143t0.942857142857143t3.28174898073278
cheV (g_33340)targG, ASS1 (g_22971)t0.885714285714286t0.885714285714286t1.79820261437908
cheV (g_33340)tGST, gst (g_29251)t0.942857142857143t0.942857142857143t3.40833333333333
cheV (g_33340)trecA (g_12311)t0.942857142857143t0.942857142857143t4.01471968097584
cheV (g_33340)tdnaX (g_15106)t0.828571428571429t0.828571428571429t12.2235976540743
cheV (g_33340)tdnaE (g_35791)t0.885714285714286t0.885714285714286t2.00657535363418
cheV (g_33340)tpolA (g_37755)t0.942857142857143t0.942857142857143t3.28174898073278
cheV (g_33340)trecB (g_39689)t0.885714285714286t0.885714285714286t2.0042707051468
cheV (g_33340)tCYTB, petB (g_26961)t0.942857142857143t0.942857142857143t3.40833333333333
cheV (g_33340)tALDH (g_34836)t0.942857142857143t0.942857142857143t3.40833333333333
cheV (g_33340)tgmhB (g_19549)t0.885714285714286t0.885714285714286t2.00657535363418
cheV (g_33340)twaaC, rfaC (g_19585)t0.885714285714286t0.885714285714286t1.61933311786253
cheV (g_33340)tkdsC (g_31164)t0.942857142857143t0.942857142857143t4.01471968097584
cheV (g_33340)trfbC (g_56307)t0.942857142857143t0.942857142857143t3.28174898073278
cheV (g_33340)tdapB (g_00438)t0.942857142857143t0.942857142857143t3.40833333333333
cheV (g_33340)thom (g_03176)t1t1t1
cheV (g_33340)tE6.5.1.2, ligA, ligB (g_14457)t0.885714285714286t0.885714285714286t2.0042707051468
cheV (g_33340)tLARS, leuS (g_16779)t0.942857142857143t0.942857142857143t4.01471968097584
cheV (g_33340)tgabD (g_10281)t0.942857142857143t0.942857142857143t3.40833333333333
cheV (g_33340)tpncC (g_35739)t0.942857142857143t0.942857142857143t3.28174898073278
cheV (g_33340)trsmB, sun (g_10137)t0.885714285714286t0.885714285714286t2.00657535363418
cheV (g_33340)ttolC, bepC, cyaE, raxC, sapF, rsaF, hasF (g_23577)t0.942857142857143t0.942857142857143t4.01471968097584
cheV (g_33340)tyggT (g_26647)t0.942857142857143t0.942857142857143t4.01471968097584
mcp (g_34069)tfliC, hag (g_50142)t0.828571428571429t0.828571428571429t7.02043574626714
mcp (g_34069)tETFDH (g_06075)t0.942857142857143t0.942857142857143t4.76607343705034
mcp (g_34069)tahpF (g_11466)t0.942857142857143t0.942857142857143t4.19028069093188
mcp (g_34069)tfabB (g_10470)t0.828571428571429t0.828571428571429t5.08697366787852
mcp (g_34069)tfabF, OXSM, CEM1 (g_15086)t0.942857142857143t0.942857142857143t4.00301516737898
mcp (g_34069)tHSP90A, htpG (g_22023)t1t1t1
mcp (g_34069)tGST, gst (g_24930)t0.942857142857143t0.942857142857143t4.76607343705034
mcp (g_34069)tGST, gst (g_29251)t0.885714285714286t0.885714285714286t1.69372294372294
mcp (g_34069)tatuC (g_40484)t1t1t1
mcp (g_34069)trecA (g_12311)t0.828571428571429t0.828571428571429t5.08697366787852
mcp (g_34069)tdnaQ (g_14798)t1t1t1
mcp (g_34069)tCYTB, petB (g_26961)t0.885714285714286t0.885714285714286t1.69372294372294
mcp (g_34069)tALDH (g_34836)t0.885714285714286t0.885714285714286t1.69372294372294
mcp (g_34069)twaaC, rfaC (g_19585)t0.942857142857143t0.942857142857143t4.19028069093188
mcp (g_34069)twaaL, rfaL (g_21270)t0.828571428571429t0.828571428571429t7.02043574626714
mcp (g_34069)tgtrB (g_24969)t0.885714285714286t0.885714285714286t1.6997668997669
mcp (g_34069)tkdsC (g_31164)t0.828571428571429t0.828571428571429t5.08697366787852
mcp (g_34069)tdnaK, HSPA9 (g_03874)t0.942857142857143t0.942857142857143t4.76607343705034
mcp (g_34069)tdapB (g_00438)t0.885714285714286t0.885714285714286t1.69372294372294
mcp (g_34069)tmurEF (g_16221)t0.828571428571429t0.828571428571429t7.02043574626714
mcp (g_34069)targD (g_21195)t1t1t1
mcp (g_34069)tcopA, ctpA, ATP7 (g_38705)t0.942857142857143t0.942857142857143t4.76607343705034
mcp (g_34069)tmrp, NUBPL (g_12493)t0.885714285714286t0.885714285714286t1.6997668997669
mcp (g_34069)tgatA, QRSL1 (g_15019)t0.885714285714286t0.885714285714286t1.6997668997669
mcp (g_34069)tSAM50, TOB55, bamA (g_15716)t0.885714285714286t0.885714285714286t1.6997668997669
mcp (g_34069)tLARS, leuS (g_16779)t0.828571428571429t0.828571428571429t5.08697366787852
mcp (g_34069)tgabD (g_10281)t0.885714285714286t0.885714285714286t1.69372294372294
mcp (g_34069)tppnK, NADK (g_24670)t0.885714285714286t0.885714285714286t1.6997668997669
mcp (g_34069)tpncB, NAPRT1 (g_38047)t0.885714285714286t0.885714285714286t1.6997668997669
mcp (g_34069)ttolC, bepC, cyaE, raxC, sapF, rsaF, hasF (g_23577)t0.828571428571429t0.828571428571429t5.08697366787852
mcp (g_34069)tyggT (g_26647)t0.828571428571429t0.828571428571429t5.08697366787852
mcp (g_34069)tlapE (g_39669)t0.828571428571429t0.828571428571429t14.7367437335354
motA (g_35105)tfpr (g_22259)t0.942857142857143t0.942857142857143t6.9258161645994
motA (g_35105)targG, ASS1 (g_22971)t0.942857142857143t0.942857142857143t6.9258161645994
motA (g_35105)tGST, gst (g_29251)t0.828571428571429t0.828571428571429t8.48091835178739
motA (g_35105)tdnaX (g_15106)t0.942857142857143t0.942857142857143t10.8331365377917
motA (g_35105)tCYTB, petB (g_26961)t0.828571428571429t0.828571428571429t8.48091835178739
motA (g_35105)tALDH (g_34836)t0.828571428571429t0.828571428571429t8.48091835178739
motA (g_35105)tgtrB (g_24969)t0.828571428571429t0.828571428571429t9.46050643530598
motA (g_35105)tdapB (g_00438)t0.828571428571429t0.828571428571429t8.48091835178739
motA (g_35105)tmutS (g_50943)t0.942857142857143t0.942857142857143t8.3588118960252
motA (g_35105)tmrp, NUBPL (g_12493)t0.828571428571429t0.828571428571429t9.46050643530598
motA (g_35105)tgatA, QRSL1 (g_15019)t0.828571428571429t0.828571428571429t9.46050643530598
motA (g_35105)tSAM50, TOB55, bamA (g_15716)t0.828571428571429t0.828571428571429t9.46050643530598
motA (g_35105)tgabD (g_10281)t0.828571428571429t0.828571428571429t8.48091835178739
motA (g_35105)tppnK, NADK (g_24670)t0.828571428571429t0.828571428571429t9.46050643530598
motA (g_35105)tpncB, NAPRT1 (g_38047)t0.828571428571429t0.828571428571429t9.46050643530598
motA (g_35105)tIDH1, IDH2, icd (g_34655)t0.942857142857143t0.942857142857143t6.43864279561954
motA (g_35105)trlmI (g_37985)t0.942857142857143t0.942857142857143t8.3588118960252
motA (g_35105)tlapE (g_39669)t0.885714285714286t0.885714285714286t3.88251748251748
fliC, hag (g_50142)tzntA (g_17469)t0.942857142857143t0.942857142857143t4.01131937069883
fliC, hag (g_50142)ttatD (g_23444)t0.942857142857143t0.942857142857143t4.01131937069883
fliC, hag (g_50142)tfabB (g_10470)t0.828571428571429t0.828571428571429t4.71283329885191
fliC, hag (g_50142)taccD (g_27314)t0.885714285714286t0.885714285714286t1.73160173160173
fliC, hag (g_50142)tHSP90A, htpG (g_22023)t0.828571428571429t0.828571428571429t7.02043574626714
fliC, hag (g_50142)tSOD2 (g_41985)t0.885714285714286t0.885714285714286t2.36363636363636
fliC, hag (g_50142)tatuC (g_40484)t0.828571428571429t0.828571428571429t7.02043574626714
fliC, hag (g_50142)trecA (g_12311)t0.828571428571429t0.828571428571429t4.71283329885191
fliC, hag (g_50142)tdnaQ (g_14798)t0.828571428571429t0.828571428571429t7.02043574626714
fliC, hag (g_50142)tdnaE (g_35791)t0.942857142857143t0.942857142857143t4.01131937069883
fliC, hag (g_50142)tpolA (g_37755)t0.885714285714286t0.885714285714286t1.73160173160173
fliC, hag (g_50142)tgmhB (g_19549)t0.942857142857143t0.942857142857143t4.01131937069883
fliC, hag (g_50142)twaaL, rfaL (g_21270)t1t1t1
fliC, hag (g_50142)tkdsC (g_31164)t0.828571428571429t0.828571428571429t4.71283329885191
fliC, hag (g_50142)trfbC (g_56307)t0.885714285714286t0.885714285714286t1.73160173160173
fliC, hag (g_50142)tmurEF (g_16221)t1t1t1
fliC, hag (g_50142)targD (g_21195)t0.828571428571429t0.828571428571429t7.02043574626714
fliC, hag (g_50142)tdapA (g_47987)t0.885714285714286t0.885714285714286t2.36363636363636
fliC, hag (g_50142)tLARS, leuS (g_16779)t0.828571428571429t0.828571428571429t4.71283329885191
fliC, hag (g_50142)tpncC (g_35739)t0.885714285714286t0.885714285714286t1.73160173160173
fliC, hag (g_50142)tgabD (g_48049)t0.942857142857143t0.942857142857143t9.3799902619669
fliC, hag (g_50142)trne (g_00204)t0.885714285714286t0.885714285714286t2.36363636363636
fliC, hag (g_50142)trsmB, sun (g_10137)t0.942857142857143t0.942857142857143t4.01131937069883
fliC, hag (g_50142)ttatC (g_07029)t0.828571428571429t0.828571428571429t14.6296908356514
fliC, hag (g_50142)tlapB (g_13632)t0.828571428571429t0.828571428571429t14.6296908356514
fliC, hag (g_50142)ttolC, bepC, cyaE, raxC, sapF, rsaF, hasF (g_23577)t0.828571428571429t0.828571428571429t4.71283329885191
fliC, hag (g_50142)tyggT (g_26647)t0.828571428571429t0.828571428571429t4.71283329885191
pilA (g_52123)tfliC, hag (g_55742)t0.885714285714286t0.885714285714286t1.7382326007326
pilA (g_52123)txylS, yicI (g_02228)t0.885714285714286t0.885714285714286t3.3890327462136
pilA (g_52123)tapbE (g_08790)t0.885714285714286t0.885714285714286t1.7382326007326
pilA (g_52123)tapbE (g_23268)t0.885714285714286t0.885714285714286t3.3890327462136
pilA (g_52123)tE1.11.1.5 (g_37021)t0.885714285714286t0.885714285714286t1.7382326007326
pilA (g_52123)tE1.11.1.5 (g_37045)t0.885714285714286t0.885714285714286t1.57861990950226
pilA (g_52123)tfpr (g_37904)t0.885714285714286t0.885714285714286t3.3890327462136
pilA (g_52123)trecC (g_02713)t1t1t1
pilA (g_52123)tdnaX (g_15106)t0.828571428571429t0.828571428571429t6.19164498956081
pilA (g_52123)trecB (g_39689)t0.885714285714286t0.885714285714286t3.3890327462136
pilA (g_52123)tE6.5.1.2, ligA, ligB (g_14457)t0.885714285714286t0.885714285714286t3.3890327462136
pilA (g_52123)tmutS (g_50943)t0.828571428571429t0.828571428571429t9.27927294184255
pilA (g_52123)tuvrD, pcrA (g_51000)t0.885714285714286t0.885714285714286t1.57861990950226
pilA (g_52123)ttuf, TUFM (g_50706)t0.885714285714286t0.885714285714286t1.25
pilA (g_52123)tnadD (g_32901)t0.885714285714286t0.885714285714286t2.33757796257796
pilA (g_52123)tgabD (g_48049)t0.828571428571429t0.828571428571429t16.677805761684
pilA (g_52123)trlmI (g_06016)t0.885714285714286t0.885714285714286t1.7382326007326
pilA (g_52123)trluB (g_34744)t0.885714285714286t0.885714285714286t2.33757796257796
pilA (g_52123)trlmI (g_37985)t0.828571428571429t0.828571428571429t9.27927294184255
pilA (g_52123)ttatC (g_07029)t0.942857142857143t0.942857142857143t6.21245798319158
pilA (g_52123)tlapB (g_13632)t0.942857142857143t0.942857142857143t6.21245798319158
fliC, hag (g_55742)txylS, yicI (g_02228)t0.828571428571429t0.828571428571429t7.0911559509934
fliC, hag (g_55742)tapbE (g_08790)t1t1t1
fliC, hag (g_55742)tfpr (g_22259)t0.828571428571429t0.828571428571429t8.04645535941762
fliC, hag (g_55742)tapbE (g_23268)t0.828571428571429t0.828571428571429t7.0911559509934
fliC, hag (g_55742)tE1.11.1.5 (g_37021)t1t1t1
fliC, hag (g_55742)tE1.11.1.5 (g_37045)t0.828571428571429t0.828571428571429t6.83027026152121
fliC, hag (g_55742)tfpr (g_37904)t0.828571428571429t0.828571428571429t7.0911559509934
fliC, hag (g_55742)tfabF, OXSM, CEM1 (g_15086)t0.885714285714286t0.885714285714286t3.19443384587315
fliC, hag (g_55742)targG, ASS1 (g_22971)t0.828571428571429t0.828571428571429t8.04645535941762
fliC, hag (g_55742)trecC (g_02713)t0.885714285714286t0.885714285714286t1.7382326007326
fliC, hag (g_55742)trecB (g_39689)t0.828571428571429t0.828571428571429t7.0911559509934
fliC, hag (g_55742)tE6.5.1.2, ligA, ligB (g_14457)t0.828571428571429t0.828571428571429t7.0911559509934
fliC, hag (g_55742)tmutS (g_50943)t0.885714285714286t0.885714285714286t2.92300872885979
fliC, hag (g_55742)tuvrD, pcrA (g_51000)t0.828571428571429t0.828571428571429t6.8302702615212
fliC, hag (g_55742)trlmI (g_06016)t1t1t1
fliC, hag (g_55742)trlmI (g_37985)t0.885714285714286t0.885714285714286t2.92300872885979
fliC, hag (g_55742)ttatC (g_07029)t0.942857142857143t0.942857142857143t3.30702294336248
fliC, hag (g_55742)tlapB (g_13632)t0.942857142857143t0.942857142857143t3.30702294336248
fliC, hag (g_55742)tlapE (g_39669)t0.942857142857143t0.942857142857143t9.16251230942843
xylS, yicI (g_02228)tapbE (g_08790)t0.828571428571429t0.828571428571429t7.0911559509934
xylS, yicI (g_02228)tzntA (g_17469)t0.828571428571429t0.828571428571429t8.01453601331523
xylS, yicI (g_02228)tfpr (g_22259)t0.828571428571429t0.828571428571429t6.93238375656908
xylS, yicI (g_02228)tapbE (g_23268)t1t1t1
xylS, yicI (g_02228)ttatD (g_23444)t0.828571428571429t0.828571428571429t8.01453601331523
xylS, yicI (g_02228)tE1.11.1.5 (g_37021)t0.828571428571429t0.828571428571429t7.0911559509934
xylS, yicI (g_02228)tfpr (g_37904)t1t1t1
xylS, yicI (g_02228)taccD (g_27314)t0.942857142857143t0.942857142857143t4.59636477385009
xylS, yicI (g_02228)targG, ASS1 (g_22971)t0.828571428571429t0.828571428571429t6.93238375656908
xylS, yicI (g_02228)trecC (g_02713)t0.885714285714286t0.885714285714286t3.3890327462136
xylS, yicI (g_02228)tdnaX (g_15106)t0.885714285714286t0.885714285714286t2.39995908346972
xylS, yicI (g_02228)tdnaE (g_35791)t0.828571428571429t0.828571428571429t8.01453601331523
xylS, yicI (g_02228)tpolA (g_37755)t0.942857142857143t0.942857142857143t4.59636477385009
xylS, yicI (g_02228)trecB (g_39689)t1t1t1
xylS, yicI (g_02228)tgmhB (g_19549)t0.828571428571429t0.828571428571429t8.01453601331523
xylS, yicI (g_02228)trfbC (g_56307)t0.942857142857143t0.942857142857143t4.59636477385009
xylS, yicI (g_02228)thom (g_03176)t0.885714285714286t0.885714285714286t2.0042707051468
xylS, yicI (g_02228)tE6.5.1.2, ligA, ligB (g_14457)t1t1t1
xylS, yicI (g_02228)ttuf, TUFM (g_50706)t0.885714285714286t0.885714285714286t2.375
xylS, yicI (g_02228)tnadD (g_32901)t0.828571428571429t0.828571428571429t5.44697438735818
xylS, yicI (g_02228)tpncC (g_35739)t0.942857142857143t0.942857142857143t4.59636477385009
xylS, yicI (g_02228)trlmI (g_06016)t0.828571428571429t0.828571428571429t7.0911559509934
xylS, yicI (g_02228)trsmB, sun (g_10137)t0.828571428571429t0.828571428571429t8.01453601331523
xylS, yicI (g_02228)trluB (g_34744)t0.828571428571429t0.828571428571429t5.44697438735818
xylS, yicI (g_02228)ttatC (g_07029)t0.942857142857143t0.942857142857143t2.85321861910001
xylS, yicI (g_02228)tlapB (g_13632)t0.942857142857143t0.942857142857143t2.85321861910001
ETFDH (g_06075)tahpF (g_11466)t0.885714285714286t0.885714285714286t4.1311179954797
ETFDH (g_06075)tE1.11.1.5 (g_37045)t0.885714285714286t0.885714285714286t4.02552211400772
ETFDH (g_06075)tfabF, OXSM, CEM1 (g_15086)t0.828571428571429t0.828571428571429t9.05570031164418
ETFDH (g_06075)tHSP90A, htpG (g_22023)t0.942857142857143t0.942857142857143t4.76607343705034
ETFDH (g_06075)tGST, gst (g_24930)t1t1t1
ETFDH (g_06075)tatuC (g_40484)t0.942857142857143t0.942857142857143t4.76607343705034
ETFDH (g_06075)tdnaQ (g_14798)t0.942857142857143t0.942857142857143t4.76607343705034
ETFDH (g_06075)twaaC, rfaC (g_19585)t0.885714285714286t0.885714285714286t4.1311179954797
ETFDH (g_06075)tgtrB (g_24969)t0.942857142857143t0.942857142857143t4.38799651166004
ETFDH (g_06075)tdnaK, HSPA9 (g_03874)t1t1t1
ETFDH (g_06075)targD (g_21195)t0.942857142857143t0.942857142857143t4.76607343705034
ETFDH (g_06075)tcopA, ctpA, ATP7 (g_38705)t1t1t1
ETFDH (g_06075)tmutS (g_50943)t0.828571428571429t0.828571428571429t10.2466750417962
ETFDH (g_06075)tuvrD, pcrA (g_51000)t0.885714285714286t0.885714285714286t4.02552211400772
ETFDH (g_06075)tmrp, NUBPL (g_12493)t0.942857142857143t0.942857142857143t4.38799651166004
ETFDH (g_06075)tgatA, QRSL1 (g_15019)t0.942857142857143t0.942857142857143t4.38799651166004
ETFDH (g_06075)tSAM50, TOB55, bamA (g_15716)t0.942857142857143t0.942857142857143t4.38799651166004
ETFDH (g_06075)tppnK, NADK (g_24670)t0.942857142857143t0.942857142857143t4.38799651166004
ETFDH (g_06075)tpncB, NAPRT1 (g_38047)t0.942857142857143t0.942857142857143t4.38799651166004
ETFDH (g_06075)tgabD (g_48049)t0.828571428571429t0.828571428571429t10.290681748334
ETFDH (g_06075)tIDH1, IDH2, icd (g_34655)t0.885714285714286t0.885714285714286t2.41988610073716
ETFDH (g_06075)trlmI (g_37985)t0.828571428571429t0.828571428571429t10.2466750417962
apbE (g_08790)tfpr (g_22259)t0.828571428571429t0.828571428571429t8.04645535941762
apbE (g_08790)tapbE (g_23268)t0.828571428571429t0.828571428571429t7.0911559509934
apbE (g_08790)tE1.11.1.5 (g_37021)t1t1t1
apbE (g_08790)tE1.11.1.5 (g_37045)t0.828571428571429t0.828571428571429t6.83027026152121
apbE (g_08790)tfpr (g_37904)t0.828571428571429t0.828571428571429t7.0911559509934
apbE (g_08790)tfabF, OXSM, CEM1 (g_15086)t0.885714285714286t0.885714285714286t3.19443384587315
apbE (g_08790)targG, ASS1 (g_22971)t0.828571428571429t0.828571428571429t8.04645535941762
apbE (g_08790)trecC (g_02713)t0.885714285714286t0.885714285714286t1.7382326007326
apbE (g_08790)trecB (g_39689)t0.828571428571429t0.828571428571429t7.0911559509934
apbE (g_08790)tE6.5.1.2, ligA, ligB (g_14457)t0.828571428571429t0.828571428571429t7.0911559509934
apbE (g_08790)tmutS (g_50943)t0.885714285714286t0.885714285714286t2.92300872885979
apbE (g_08790)tuvrD, pcrA (g_51000)t0.828571428571429t0.828571428571429t6.8302702615212
apbE (g_08790)trlmI (g_06016)t1t1t1
apbE (g_08790)trlmI (g_37985)t0.885714285714286t0.885714285714286t2.92300872885979
apbE (g_08790)ttatC (g_07029)t0.942857142857143t0.942857142857143t3.30702294336248
apbE (g_08790)tlapB (g_13632)t0.942857142857143t0.942857142857143t3.30702294336248
apbE (g_08790)tlapE (g_39669)t0.942857142857143t0.942857142857143t9.16251230942843
ahpF (g_11466)tzntA (g_17469)t0.828571428571429t0.828571428571429t10.4380228937391
ahpF (g_11466)tfpr (g_22259)t0.828571428571429t0.828571428571429t14.3498246814632
ahpF (g_11466)ttatD (g_23444)t0.828571428571429t0.828571428571429t10.4380228937392
ahpF (g_11466)tfabB (g_10470)t0.942857142857143t0.942857142857143t3.46193721693116
ahpF (g_11466)tfabF, OXSM, CEM1 (g_15086)t0.885714285714286t0.885714285714286t2.629158004158
ahpF (g_11466)tHSP90A, htpG (g_22023)t0.942857142857143t0.942857142857143t4.19028069093188
ahpF (g_11466)targG, ASS1 (g_22971)t0.828571428571429t0.828571428571429t14.3498246814632
ahpF (g_11466)tGST, gst (g_24930)t0.885714285714286t0.885714285714286t4.1311179954797
ahpF (g_11466)tGST, gst (g_29251)t0.942857142857143t0.942857142857143t2.63844284483819
ahpF (g_11466)tatuC (g_40484)t0.942857142857143t0.942857142857143t4.19028069093188
ahpF (g_11466)trecA (g_12311)t0.942857142857143t0.942857142857143t3.46193721693116
ahpF (g_11466)tdnaQ (g_14798)t0.942857142857143t0.942857142857143t4.19028069093188
ahpF (g_11466)tdnaE (g_35791)t0.828571428571429t0.828571428571429t10.4380228937392
ahpF (g_11466)tCYTB, petB (g_26961)t0.942857142857143t0.942857142857143t2.63844284483819
ahpF (g_11466)tALDH (g_34836)t0.942857142857143t0.942857142857143t2.63844284483819
ahpF (g_11466)tgmhB (g_19549)t0.828571428571429t0.828571428571429t10.4380228937392
ahpF (g_11466)twaaC, rfaC (g_19585)t1t1t1
ahpF (g_11466)tgtrB (g_24969)t0.942857142857143t0.942857142857143t3.66887122247337
ahpF (g_11466)tkdsC (g_31164)t0.942857142857143t0.942857142857143t3.46193721693116
ahpF (g_11466)tdnaK, HSPA9 (g_03874)t0.885714285714286t0.885714285714286t4.1311179954797
ahpF (g_11466)tdapB (g_00438)t0.942857142857143t0.942857142857143t2.63844284483819
ahpF (g_11466)thom (g_03176)t0.885714285714286t0.885714285714286t1.61933311786253
ahpF (g_11466)targD (g_21195)t0.942857142857143t0.942857142857143t4.19028069093188
ahpF (g_11466)tcopA, ctpA, ATP7 (g_38705)t0.885714285714286t0.885714285714286t4.1311179954797
ahpF (g_11466)tmrp, NUBPL (g_12493)t0.942857142857143t0.942857142857143t3.66887122247337
ahpF (g_11466)tgatA, QRSL1 (g_15019)t0.942857142857143t0.942857142857143t3.66887122247337
ahpF (g_11466)tSAM50, TOB55, bamA (g_15716)t0.942857142857143t0.942857142857143t3.66887122247337
ahpF (g_11466)tLARS, leuS (g_16779)t0.942857142857143t0.942857142857143t3.46193721693116
ahpF (g_11466)tgabD (g_10281)t0.942857142857143t0.942857142857143t2.63844284483819
ahpF (g_11466)tppnK, NADK (g_24670)t0.942857142857143t0.942857142857143t3.66887122247337
ahpF (g_11466)tpncB, NAPRT1 (g_38047)t0.942857142857143t0.942857142857143t3.66887122247337
ahpF (g_11466)tIDH1, IDH2, icd (g_34655)t0.828571428571429t0.828571428571429t16.097934458792
ahpF (g_11466)trsmB, sun (g_10137)t0.828571428571429t0.828571428571429t10.4380228937391
ahpF (g_11466)ttolC, bepC, cyaE, raxC, sapF, rsaF, hasF (g_23577)t0.942857142857143t0.942857142857143t3.46193721693116
ahpF (g_11466)tyggT (g_26647)t0.942857142857143t0.942857142857143t3.46193721693116
zntA (g_17469)tapbE (g_23268)t0.828571428571429t0.828571428571429t8.01453601331523
zntA (g_17469)ttatD (g_23444)t1t1t1
zntA (g_17469)tfpr (g_37904)t0.828571428571429t0.828571428571429t8.01453601331523
zntA (g_17469)tfabB (g_10470)t0.942857142857143t0.942857142857143t4.23311924010654
zntA (g_17469)taccD (g_27314)t0.942857142857143t0.942857142857143t2.21610482720534
zntA (g_17469)tSOD2 (g_41985)t0.942857142857143t0.942857142857143t3.60012286213659
zntA (g_17469)trecA (g_12311)t0.942857142857143t0.942857142857143t4.23311924010654
zntA (g_17469)tdnaE (g_35791)t1t1t1
zntA (g_17469)tpolA (g_37755)t0.942857142857143t0.942857142857143t2.21610482720534
zntA (g_17469)trecB (g_39689)t0.828571428571429t0.828571428571429t8.01453601331523
zntA (g_17469)tgmhB (g_19549)t1t1t1
zntA (g_17469)twaaC, rfaC (g_19585)t0.828571428571429t0.828571428571429t10.4380228937391
zntA (g_17469)twaaL, rfaL (g_21270)t0.942857142857143t0.942857142857143t4.01131937069883
zntA (g_17469)tkdsC (g_31164)t0.942857142857143t0.942857142857143t4.23311924010654
zntA (g_17469)trfbC (g_56307)t0.942857142857143t0.942857142857143t2.21610482720534
zntA (g_17469)thom (g_03176)t0.885714285714286t0.885714285714286t2.00657535363418
zntA (g_17469)tmurEF (g_16221)t0.942857142857143t0.942857142857143t4.01131937069883
zntA (g_17469)tdapA (g_47987)t0.942857142857143t0.942857142857143t3.60012286213659
zntA (g_17469)tE6.5.1.2, ligA, ligB (g_14457)t0.828571428571429t0.828571428571429t8.01453601331523
zntA (g_17469)tLARS, leuS (g_16779)t0.942857142857143t0.942857142857143t4.23311924010654
